,px,py,area (pixels),flux (noise-normed)
331,3225.269648626139,3573.8766988989323,26.0,636.3914278923586
332,3702.463709353413,2995.9251936893884,19.0,636.3692867782753
333,2645.1152360311576,3788.4026604153523,17.0,635.9340456651338
334,423.7628478449844,2418.3966572872932,20.0,635.061782607718
335,2646.8872483992054,3399.721273888827,19.0,634.710153373633
336,3674.908580419491,3021.5746172796416,19.0,633.6678885425158
337,3147.7383949825826,2026.745416177213,20.0,631.6091602587845
338,559.3081670332409,2453.9174764420213,21.0,631.3391169729454
339,3865.059575827386,1702.8728872608272,21.0,629.6583911967126
340,325.33964932705067,1462.992010071157,19.0,629.4858434723228
341,2204.519126449634,370.83923263044977,20.0,628.7452385318969
342,2708.9703977242025,586.4823121519852,17.0,628.2488970042062
343,838.8871758708791,1987.6739489090269,20.0,628.02354104166
344,1581.6246014156118,3446.5707148834686,18.0,626.6370250680418
345,3998.7699985912222,2136.322466153137,20.0,626.406649679083
346,3454.5336379144655,950.0115030966849,20.0,623.3630549289982
347,1585.1535588120842,3349.8467645706583,21.0,622.0531448667786
348,1200.339266809034,1389.3206672700085,20.0,621.5148601443599
349,1867.3758941337476,274.19207358776737,21.0,620.6204961524844
350,3116.2940923563674,390.6803181185866,19.0,620.3830249437458
351,1902.1806153239654,3486.3751182529386,19.0,618.0294982382144
352,1293.2973434552407,3587.316293284554,19.0,613.9799995273034
353,1217.9354398130565,1069.427980942673,20.0,613.3058298201045
354,669.9286469780333,2049.640052404639,19.0,612.844628031397
355,246.3162211780659,1651.595599594294,18.0,612.0057544326052
356,2046.804254922794,3492.8745448554237,21.0,611.9094883071315
357,3101.2532898342315,2181.8030315765886,19.0,611.1131058772697
358,1373.7344130894412,3622.2805309729006,19.0,610.2781473735398
359,761.250246184572,3371.4355881989136,19.0,610.1220668301953
360,2433.965833949316,3961.024658583941,21.0,609.4638257883222
361,732.242578503223,839.1294136826332,19.0,608.0347865997882
362,2456.937503187091,638.0887236768077,21.0,606.0959397255248
363,2001.643459302781,531.2229241895304,20.0,605.1740467564734
364,662.6825133951552,2877.2945766317453,20.0,604.6149539585288
365,3781.754278272298,1109.635717425165,20.0,603.8372504304104
366,2691.4379731858708,1200.9329834485918,18.0,603.619389425822
367,800.2897643302579,896.836993749932,21.0,603.1072184858222
368,585.6821071489464,3048.1484902752604,19.0,602.8423450318146
369,1619.761145546389,3193.819835649546,19.0,602.3961448181989
370,1957.845315028998,3783.758361297157,19.0,602.0995720305069
371,1359.2999740385048,1061.2912670101898,20.0,601.4370388012944
372,2660.7204612166265,3056.6837335729238,19.0,600.7226735345386
373,1655.2077857637908,3139.7295749004875,20.0,599.1406402788687
374,852.30664580215,873.8031571979327,19.0,598.3545175555442
375,2858.4582890578486,238.77212513524364,21.0,598.3387119061313
376,424.21743039379635,1101.3472376939571,21.0,597.7082163040149
377,635.2945376503984,1285.986638536102,19.0,596.6758300472048
378,2023.1341249998727,964.1651119127522,20.0,596.4122418502974
379,2312.1736583902216,333.23448978650555,21.0,596.3230981229607
380,712.3054113005569,2500.179891277421,22.0,595.2026877324004
381,2251.302005792255,3175.190956152229,19.0,595.04458029583
382,1701.2088492216333,755.439500014296,18.0,595.0245512968875
383,356.5729185222115,1914.6010923670199,18.0,593.563109976792
384,656.5353509269949,2421.641339718989,18.0,592.4822389836254
385,1994.760689334311,844.9357819325768,20.0,591.234572465986
386,2917.7274607380145,348.0987706104176,19.0,589.0923695534351
387,3297.025781679874,1906.68568365624,19.0,589.0506716808601
388,971.0917563387848,3213.9682739537384,21.0,588.782252248254
