centroid_px,centroid_py,gaia_px,gaia_py,gaia_G_mag,match_dist_px
2407.742159517463,753.815899730941,2407.49041776319,753.8377570401208,4.86136531829834,0.2526888458338555
595.6927628173751,1097.7791775550347,595.8609934745593,1097.7046398610803,5.282641410827637,0.18400386364610422
1775.513452237595,107.49986844309706,1775.253070078353,107.46606260437125,5.489141941070557,0.2625675219509856
717.9745927560515,920.6858103406312,718.1478573069144,920.6913958938105,5.232823371887207,0.17335455860759913
830.8416782797842,1507.5823510257198,830.9450370211409,1507.4939056959038,5.58367919921875,0.136035310787741
3411.8874042919383,3237.0803771110604,3411.7611056581272,3237.345769883758,5.153899192810059,0.2939126889104242
1389.4543935487686,786.1012844246495,1389.9781532390136,785.5674899783442,6.073148727416992,0.7478373646936911
499.538456141934,1889.135453755055,499.4224759570111,1889.008247834147,5.71968412399292,0.1721416556468626
3112.963452653337,3248.0026790219135,3112.7551500491436,3248.11550805798,5.2235188484191895,0.2368973750243152
3141.48942175272,1418.1511110091608,3141.5125543163476,1418.1691478245548,5.0179524421691895,0.029333295238515876
1774.7034249651183,3109.0342343433217,1774.876263639761,3108.625442718343,5.517865180969238,0.4438285706271492
3824.3748331828538,1993.9933772012753,3824.7927016556478,1994.0730010145392,5.19083833694458,0.42538689706415433
2020.2825226023076,607.6929836979689,2020.2367683699854,607.7162253908234,5.5033698081970215,0.051318866532106905
1585.8116819077566,1128.853064604382,1585.99293180944,1128.8644150077876,5.4396467208862305,0.18160495179851266
3842.5748707928656,1890.07624482193,3842.9940838540942,1890.1264688786348,4.9367594718933105,0.4222109029579917
3164.497066470573,1337.7419298905722,3164.4974768514044,1337.690699233326,5.163951873779297,0.05123230088820378
681.7787074665873,944.3539514708297,681.9636284488126,944.2216640897345,5.559136867523193,0.22736693001442518
2031.2363755014296,3699.0156483760657,2031.1641355808683,3698.8102311114153,5.289638519287109,0.21774953212150228
1050.0087263529645,1641.0104583922885,1050.0728480547518,1640.9830395898757,5.4531941413879395,0.06973796215733188
3560.2936242926953,2780.4511904374112,3560.421422961385,2780.6905662104127,5.3416595458984375,0.27135449216641017
984.75553840878,1709.5123139435138,984.8964045372782,1709.4186891835566,5.618896961212158,0.1691415437883662
2186.8162658761275,228.94389327391428,2186.624698118685,228.9128889740748,6.933892726898193,0.194060486189447
3361.425912666514,1673.3181939426825,3361.5966909312447,1673.2875588244415,5.481349945068359,0.17350425405195713
771.4565996538785,657.4002559677663,771.89123367345,657.4672141698561,5.3038716316223145,0.4397614487378058
3692.474440499303,2146.907704019964,3692.8743893618575,2146.9945921550766,5.266877174377441,0.40927819473067745
3667.4869098335334,1488.1003101796248,3667.6977905390627,1488.0327881759035,5.466914653778076,0.22142694721067802
1694.941414405438,3012.1915924764016,1695.1721516319008,3011.7592335035188,5.043727874755859,0.49007545246422723
419.87594718903574,2068.0873910737137,419.80177051583314,2067.957835932739,5.553443431854248,0.149287351776422
3784.2762730901295,2371.795450716702,3784.5130382533303,2371.976605289944,5.232300758361816,0.2981186373107293
3148.04652086601,1067.3032008613814,3148.0258818837588,1067.1279390735813,5.47108268737793,0.17647283601517944
3132.0935774471686,3455.254774681849,3131.723088460192,3455.465747399192,5.2722954750061035,0.4263467801381575
700.5861246944177,3108.0267755109776,700.8624737433913,3107.5919337773216,4.957931041717529,0.5152243493834152
938.535666994196,1869.0150416699464,938.6301974156636,1868.880842737941,5.573969841003418,0.16415040034738362
282.62077342375966,1516.944147981257,282.48377324635817,1516.846176255563,5.279667377471924,0.16842656454219168
1929.6225377689,3451.2574777741397,1929.4855060041762,3450.955457043305,5.376538276672363,0.3316537748875512
2785.630044764289,1046.6003667938792,2785.428521571731,1046.6248450513062,5.298092842102051,0.20300438967030066
806.1642124580991,2184.3445223379968,806.20268554878,2184.0857512698753,5.740946292877197,0.2616154513847245
1089.193187381811,2663.5756063581016,1089.3781851778867,2663.141281223786,5.1167120933532715,0.47208315671209594
3538.1477247882663,1387.0114905461355,3538.3075771855765,1386.8922007115334,5.525869369506836,0.1994563951475032
2907.3120894042327,745.589017618653,2906.8846913138955,745.6016575623933,5.002562999725342,0.42758495740804087
2950.354030245088,3676.6337913231305,2949.762159898125,3676.3067358390663,5.6452460289001465,0.6762217071866505
960.885097943168,892.3127503370696,960.978076176975,892.3795557580154,5.726869106292725,0.11448980840937278
687.633296269515,2985.9129424910043,687.7435422381857,2985.514576949144,5.484930992126465,0.4133391809998883
697.3843405687109,1821.5829558901137,697.3525025888384,1821.4471448788427,5.583743572235107,0.13949296664998145
816.2293158083274,958.5829817969968,816.3430188686038,958.5885312369455,6.0127434730529785,0.11383840388886604
1190.7859556840012,1364.6575533504024,1190.9010202400318,1364.6086664848435,6.554692268371582,0.125019109254083
2573.143494142725,3613.56166375102,2572.8066688599347,3613.328099631676,3.792551279067993,0.4098822623288124
1634.929696820618,3797.22706601581,1634.9526967058805,3796.8403825656105,5.393223285675049,0.3873668614896713
283.21455524097865,2599.0749874019148,283.39075163656776,2598.6592887786164,5.879221439361572,0.4514980788782234
3373.5634253354515,2812.8023334571976,3373.6229248959226,2812.968599278962,5.634409427642822,0.1765913961187919
1616.96377455256,3353.9585942126487,1617.051159933606,3353.6684620549086,5.660836696624756,0.3030063923013786
760.1732551697704,548.829230210532,760.4442560149348,548.8745432348387,6.031183242797852,0.27476304018487
1945.373279762596,701.6444076283483,1945.387836713637,701.6100827435118,5.704270362854004,0.03728407894322311
779.3313029393747,2595.948082768304,779.4516915558143,2595.5734050563706,5.9586873054504395,0.3935439070650459
